Unnamed: 0,objectid,redshift,sntype,sncode,sample,feature_amplitude_magn_g,feature_amplitude_magn_r,feature_anderson_darling_normal_magn_g,feature_anderson_darling_normal_magn_r,feature_beyond_1_std_magn_g,feature_beyond_1_std_magn_r,feature_beyond_2_std_magn_g,feature_beyond_2_std_magn_r,feature_cusum_magn_g,feature_cusum_magn_r,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_2_magn_r,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_10_magn_r,feature_inter_percentile_range_25_magn_g,feature_inter_percentile_range_25_magn_r,feature_kurtosis_magn_g,feature_kurtosis_magn_r,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_magn_r,feature_linear_fit_slope_sigma_magn_g,feature_linear_fit_slope_sigma_magn_r,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_40_5_magn_r,feature_magnitude_percentage_ratio_20_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_r,feature_mean_magn_g,feature_mean_magn_r,feature_median_absolute_deviation_magn_g,feature_median_absolute_deviation_magn_r,feature_percent_amplitude_magn_g,feature_percent_amplitude_magn_r,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_10_magn_r,feature_median_buffer_range_percentage_20_magn_g,feature_median_buffer_range_percentage_20_magn_r,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_5_magn_r,feature_percent_difference_magnitude_percentile_10_magn_g,feature_percent_difference_magnitude_percentile_10_magn_r,feature_skew_magn_g,feature_skew_magn_r,feature_standard_deviation_magn_g,feature_standard_deviation_magn_r,feature_stetson_k_magn_g,feature_stetson_k_magn_r,feature_weighted_mean_magn_g,feature_weighted_mean_magn_r,feature_anderson_darling_normal_flux_g,feature_anderson_darling_normal_flux_r,feature_cusum_flux_g,feature_cusum_flux_r,feature_excess_variance_flux_g,feature_excess_variance_flux_r,feature_kurtosis_flux_g,feature_kurtosis_flux_r,feature_mean_variance_flux_g,feature_mean_variance_flux_r,feature_skew_flux_g,feature_skew_flux_r,feature_stetson_k_flux_g,feature_stetson_k_flux_r,hostgal_snsep,hostgal_ellipticity,hostgal_sqradius,hostgal_mag_u,hostgal_mag_g,hostgal_mag_r,hostgal_mag_i,hostgal_mag_z,hostgal_mag_y,hostgal_magerr_u,hostgal_magerr_g,hostgal_magerr_r,hostgal_magerr_i,hostgal_magerr_z,hostgal_magerr_y,i-z,i-zErr,7DCD,orig_sample
1507,147046486,-99,other,-99,unspecified,0.7008512865246281,0.7978587578830094,0.1491762432894368,1.1043197650406655,0.25,0.1428571428571428,0.0,0.0,0.3913619487133407,0.4028161089902747,1.4017025730492565,1.5957175157660188,1.4017025730492565,1.4763847641280776,1.044977973548157,0.7630600361804447,-1.261190883450693,0.886996285547303,-0.0820129227149208,-0.0385488082505436,0.0034513009198431,0.0019061685206634,0.3928099719954077,0.0241605964952867,0.8473037500085767,0.6634763430476284,17.413761553870792,17.15815676528683,0.3510657533393644,0.059642818955595,1.04369775339406,1.5174352644812323,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0812942274417572,0.0948417387572039,0.0812942274417572,0.0877491766061951,0.8593384177948934,1.49938611656184,0.6675265550110822,0.6350449833948599,0.8814952750662829,0.6721950443737645,16.968855421870007,16.814921014591977,0.1545292577254445,1.0133029866911432,0.4151585322525704,0.4115428505259192,0.2633767676078488,0.1708137624210394,-3.724330772718483,-0.3145578187400684,0.5137765093736073,0.4137698369437852,-0.400270319447965,-1.2767045505694032,0.9640967691170664,0.7929433172335904,0.020387858,0.05954,11.85582,24.791739,24.141838,23.182833,22.129454,21.773273,21.597565,0.34158,0.05674,0.02543,0.01909,0.02092,0.03163,0.3561809999999994,0.0283209198296948,1.4800131466696311,pool
1508,147049075,-99,other,-99,unspecified,0.3521249390316345,0.2441616064405174,0.2457634601049927,0.3884043122644275,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3949666732296286,0.4101836673094758,0.7042498780632691,0.4883232128810348,0.6749891641187773,0.4713386922524414,0.4116433290041037,0.3184784126471243,-1.06141123494848,-1.1330202916783172,0.014871842614928,0.0105222488411336,0.004578032242799,0.0009813224237561,0.1979026714121969,0.10812748205468,0.7091592487753517,0.7565314513913843,19.789478680992755,17.958075696702462,0.1689932635803881,0.0958035161259598,0.4624682566716132,0.358705989396892,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0354557224523735,0.0272997243749876,0.0339825809088815,0.0263502042220006,-0.5534158562438312,0.807128924300566,0.2663797022963488,0.1925961373639303,0.9414138431771462,0.7888521269779506,19.692425212554834,17.90066366499908,0.3150990951785395,0.3384885549457564,0.4012255919687495,0.4066428771408097,0.0406240637795143,0.0270547453442501,-0.7478220935001003,-1.2797701367470742,0.2545822384093302,0.1683200432646921,0.8174247069553425,-0.6642060576238054,0.877154677203108,0.8640330752492847,0.62123686,0.04805,8.68931,24.390696,23.01095,21.29217,20.436016,19.779999,19.410053,0.03274,0.01641,0.01585,0.01584,0.0159,0.01583,0.6560169999999985,0.0224436093353988,15.125809074314637,pool
1509,147263184,-99,other,-99,unspecified,0.1352537422536137,2.285888497910024,0.1332701543830495,0.8092031941686728,0.25,0.1666666666666666,0.0,0.0,0.4175444965727641,0.3753612555374203,0.2705074845072275,4.5717769958200485,0.2705074845072275,4.291372260684881,0.2176126724123221,1.767740334921232,-4.017549982494684,3.087848124684882,-0.1187722452241263,-0.125287240784953,0.0614526274651828,0.0242282701331699,0.4871373532437176,0.0660098315735143,0.8826765042639083,0.5706647262097947,19.22695018482609,19.854790984972364,0.0948802659179772,0.1840642801437866,0.1631058828299778,4.386860136881285,0.0,0.6666666666666666,0.0,0.6666666666666666,0.014079380887392,0.2416255857075844,0.014079380887392,0.2268057556012251,0.2898822033276281,1.834697128950518,0.1302931030096788,1.8220826410678537,0.9202602541586352,0.7926564926957305,19.161973720656743,18.81910646302542,0.1346006420717422,0.5640395403662429,0.4196703279113229,0.4196218771398548,0.0043641698222615,0.4341550656406457,-4.2746704155916255,-1.4671131144465006,0.1186299594612605,0.6655280022586042,-0.228850258693826,-0.9125484126530744,0.9418652227625898,0.8939793527483001,5.9227657,0.0141,17.4906,24.125301,21.884806,20.071445,19.214636,18.762457,18.48752,0.04226,0.01608,0.016,0.01594,0.01596,0.01599,0.4521789999999974,0.0225567107531217,16.246167565883226,pool
1510,147536384,-99,other,-99,unspecified,0.4922187164599094,0.760299322744622,0.2679342280416968,0.2103001426654426,0.25,0.4,0.0,0.0,0.371955475539326,0.3478800676096539,0.9844374329198188,1.520598645489244,0.9844374329198188,1.520598645489244,0.5496344797508144,0.6862301356126785,3.6549891743384144,1.611068367660632,-0.0835411029152105,-0.0768855119127189,0.0040891388737953,0.0049580608364532,0.0933174891636986,0.1341929707085357,0.7349940460586656,0.6341929707085358,18.9299488121082,18.99429089067619,0.0679974721918554,0.2544360849934719,0.9058582518270129,0.9699825996157116,0.0,0.2,0.75,0.2,0.0514421977156256,0.0797878974547483,0.0514421977156256,0.0797878974547483,-1.9061982990960744,-1.0661863208979347,0.4698401624077942,0.5727336707490007,0.9757266678815276,0.9925161763076836,18.63234472974964,18.3457085099782,0.2988344764260904,0.4191914724647056,0.3737290017109552,0.3427831787983021,0.2561692714166992,0.3615997927634249,3.858265871405493,3.479101542989264,0.5080399334839678,0.6067902862357573,1.9602218326660132,1.7870411634024412,0.8330048917938964,0.8602492513053313,0.59279567,0.8694,20.0226,24.29522,24.052677,23.459688,22.741371,22.438301,22.297924,0.2152,0.03722,0.02462,0.02221,0.0275,0.04697,0.3030700000000017,0.0353487496242795,6.462358499512166,pool
1511,147542256,-99,other,-99,unspecified,0.2942784476206039,0.2440849461836745,0.2232287322636396,0.6506352008625476,0.5,0.2857142857142857,0.0,0.0,0.3902191882746758,0.3998910729496861,0.5885568952412079,0.488169892367349,0.5746115945624979,0.4621454206254327,0.4491043524969313,0.2921472688734532,-1.4941965405512487,-0.3549191316643147,-0.0270153942271532,-0.0155951602028668,0.0019821391803625,0.0016372470215508,0.1808861234113994,0.1354286791537161,0.8341421897521882,0.7601040316101089,17.58490957747676,17.341605095802834,0.2245521762484656,0.0915192021627469,0.3198322617223006,0.3791799833353479,0.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.0334696676125667,0.0282382162221918,0.0326766353972488,0.0267328291190405,0.1265023702463052,1.1158420028162797,0.2362030655389452,0.1920597197037119,0.9808008721911092,0.806009566703696,17.462054614644416,17.287898368910767,0.2458700953575878,0.5811232790043984,0.3910878462365184,0.3973031081521609,0.0450030657955899,0.0264273725689605,-1.6855880890893324,-0.6569525015407089,0.2142848378500028,0.1640883140628584,0.1163292513473955,-0.9986208745943148,0.935828150039828,0.8480455112305127,0.08589557,0.3215,9.0738,23.384117,22.417528,21.830595,21.508337,21.3453,21.153074,0.0878,0.01852,0.01672,0.01716,0.01876,0.02465,0.1630369999999992,0.0254244606629127,1.152777679568278,pool
1512,147631384,-99,other,-99,unspecified,0.5917350700766519,0.3281428258044752,0.8210708588202072,0.3737455883672289,0.1666666666666666,0.6666666666666666,0.0,0.0,0.3842143427141641,0.3864828080799741,1.183470140153304,0.6562856516089504,1.1147070776673047,0.6554038405478906,0.4958421040289806,0.6474675625480018,2.517734828395101,-1.897103180406432,0.0634768578945197,0.0390794506658375,0.0027638839933889,0.0015007864998976,0.0692819433221034,0.1643663053613438,0.593281249698019,0.9905945506327504,18.1963453219154,17.55761915808092,0.0278841736537991,0.2857638182314357,1.1507824927103876,0.367802910656863,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0659864444171581,0.0373220338157994,0.0621524397838868,0.0372718864719418,1.7313031417990827,-0.2027654170104954,0.4775771943865362,0.2926648495505837,0.7189828540799177,0.8784919030987525,18.02799799157687,17.506870849577,0.7444903215755507,0.4206163982560442,0.4047216529512489,0.400661575481683,0.1122636311828377,0.0728231816116544,0.7841631885957474,-1.893032136901,0.3371256109860748,0.2711757711305269,-1.4109638755154237,0.4258644431499226,0.8511049430172578,0.8284891667198754,0.29959178,0.0654,10.992,24.1433,23.106634,21.786062,21.247574,20.933895,20.66181,0.19515,0.02286,0.01661,0.01656,0.01731,0.01944,0.3136790000000005,0.023955577638621,1.7293523942920708,pool
1513,147698404,-99,other,-99,unspecified,0.367036165093797,0.1122544252109687,0.239417136066354,0.5868154307894433,0.2,0.3333333333333333,0.0,0.0,0.3925868178443981,0.4208963668727503,0.734072330187594,0.2245088504219374,0.734072330187594,0.2215502702602947,0.4100171202577307,0.1949231534599249,0.3532140376098631,-1.6884516873284,0.0191508274855143,0.0099470499949417,0.00049126292277,0.0004960164803087,0.2057009265494281,0.0946969121502604,0.7057009265494281,0.9077542700943156,16.452020831537425,16.13582372641639,0.1656852009914722,0.0421236464363303,0.5683871291961218,0.181237912869733,0.2,0.3333333333333333,0.4,0.3333333333333333,0.044936087640606,0.0139498470818766,0.044936087640606,0.0137660158397815,1.0684459268504356,0.8467018864016216,0.2934820744507192,0.0996044492823017,0.9130593727596308,0.9550522320058054,16.415273886102984,16.15216773707074,0.1858470159697921,0.5660400053650441,0.3983841874751042,0.4197609869316921,0.0604817894217643,0.007834482264895,-0.5201047325884076,-1.7208097610834765,0.246220837356298,0.0892347711174152,-0.7494357895359004,-0.814258409184897,0.923691011105503,0.97231700166814,0.021294422,0.1603,2.5557,27.975885,26.145184,24.779898,23.704956,23.350014,23.130144,1.44229,0.15243,0.05917,0.03631,0.04849,0.09384,0.3549419999999976,0.0605780174650838,0.4717418246553368,pool
1514,147738543,-99,other,-99,unspecified,0.0714610445259609,0.0491069939623933,0.1132780564516021,0.1684354015134206,0.25,0.25,0.0,0.0,0.3934383772108214,0.356615561081664,0.1429220890519218,0.0982139879247867,0.1429220890519218,0.0982139879247867,0.1027232504817021,0.0508177864622538,-1.4977328211617191,2.6244070957197607,0.0576080151929059,0.0281917168802944,0.0340338668891338,0.0209331078028421,0.3499776300016964,0.0278704520847765,0.8312416199059618,0.7104514490209163,18.40177613339861,17.843978998284904,0.0389762446002066,0.0145624250305491,0.0962318058072497,0.0707999303635524,0.0,0.5,0.0,0.5,0.0077719860855361,0.0055073884388567,0.0077719860855361,0.0055073884388567,0.7356233105249371,1.4074911097963776,0.0652727697854056,0.0420294770516479,0.9042465676873132,0.7610678928223551,18.39603250124702,17.83812843254093,0.1111084788393616,0.1637330549885484,0.3959589619379432,0.3552175239914126,0.0010377049055466,0.0003828736619384,-1.7372731472148644,2.5489845947583625,0.0594251938661777,0.0381801373669765,-0.6791158948029863,-1.3637585562824672,0.8991959992964943,0.7821495652265664,0.024588682,0.0435,0.8381,30.634989,25.831259,25.658716,24.818703,24.49767,24.805607,-4.59377,0.20331,0.12172,0.0988,0.14459,0.4221,0.3210329999999999,0.175121980630645,3.746626893445866,pool
1515,147772298,-99,other,-99,unspecified,0.3943273872069621,0.6096795056264579,0.2453336145340609,0.1846487107936184,0.3333333333333333,0.4,0.0,0.0,0.2877562743336233,0.3929969334460463,0.7886547744139243,1.2193590112529158,0.7353845084039534,1.2193590112529158,0.2559535788859897,0.924606042189236,1.431686479946504,-2.1880447351440084,0.0072323543026274,0.0513245713634873,0.0082565590624645,0.0071965692949597,0.1782817088082316,0.3388481345015218,0.52718123924784,0.8388481345015233,19.32084216118424,18.554298476881467,0.1279767894429948,0.4455879961584514,0.5100322337318275,0.6611844870936565,0.0,0.2,0.3333333333333333,0.2,0.0409061957620853,0.0657454747676947,0.0381431567234621,0.0657454747676947,0.9862271836123148,0.1660828281856598,0.2715158365636703,0.5224854683656043,0.8523593348051797,0.9614996303331648,19.282240147362607,18.29234598645614,0.1613261773118386,0.2089601134966651,0.2645123424650094,0.4099718225323318,0.0070963074068704,0.193509967272708,0.5795642247370001,-2.509284189079497,0.2308782696747468,0.4532158334662741,-0.4381848495443965,0.2168489796286767,0.8125429455269604,0.8918139598053442,0.60425466,0.9649,59.2509,21.477463,19.968435,18.886072,18.361067,17.89156,17.646572,0.01725,0.0157,0.01596,0.01598,0.01551,0.01582,0.4695070000000001,0.0222692725521064,2.3778818846951246,pool
1516,147882209,-99,other,-99,unspecified,0.3636744123111484,0.2042792064929024,0.1453909189402884,0.0752206575513022,0.4,0.5,0.0,0.0,0.3566593941234375,0.3052943862247428,0.7273488246222968,0.4085584129858048,0.7273488246222968,0.4085584129858048,0.3698011368092579,0.2390868437492201,0.3985582031417536,0.6817919678056104,-0.0251963787274406,-0.0296671701977617,0.008487263619964,0.0174427811046226,0.172282243210505,0.1363139830663913,0.672282243210505,0.7511177546049871,20.00224479496304,19.47423199129416,0.1731886792210701,0.1171757706384557,0.4013479808513267,0.2090145089652111,0.2,0.0,0.2,0.5,0.0363559398034342,0.0209819874384245,0.0363559398034342,0.0209819874384245,0.578563877564315,0.0791918088189175,0.2753466597093731,0.1692193396384098,0.7894135982375127,0.7946577105028116,19.851517438323054,19.51472450901105,0.1218497666535883,0.0765307743262433,0.3730959600774902,0.3117567613669672,0.0276763653648884,-0.0047676897298862,-0.1589599683245106,0.7167212966694763,0.2422435207365305,0.1551708838611154,-0.0942760707544429,0.2315811786858902,0.7894517219092303,0.8640694680424453,0.45160788,0.6774,31.46066,23.379887,22.899496,22.23498,21.451387,21.275301,21.036114,0.10297,0.02142,0.01784,0.01673,0.0183,0.02252,0.1760860000000015,0.0247948159904444,10.083532211609452,pool
1517,147899161,-99,other,-99,unspecified,0.2544200020333882,0.7130708067392941,0.1131315871241686,0.4343788867854684,0.25,0.2,0.0,0.0,0.3971489238879618,0.4318345496247373,0.5088400040667764,1.4261416134785885,0.5088400040667764,1.4261416134785885,0.3707752207508612,1.148675282135187,-1.8452883104898223,-2.677259716341239,-0.1042461620952281,-0.0954526483686079,0.1770380301847871,0.0156090682798368,0.3658681807735223,0.3702951007945524,0.8372005555053056,0.8702951007945536,20.281516215957254,19.78339359457724,0.1438910025815474,0.1301002641999744,0.3374132176211546,1.2960413492786138,0.0,0.4,0.0,0.6,0.0250376264818425,0.0736605373629721,0.0250376264818425,0.0736605373629721,-0.6683042809883553,0.6951760575143463,0.2333981023548377,0.6726470589027364,0.8593024521899392,0.864102362611177,20.20553831269828,19.467011666837333,0.1216542467593789,0.4154105637711062,0.387652268618013,0.4336531631658969,-0.0746004052565965,0.2356082452141164,-0.965512847435809,-3.051070495339495,0.2211560822596824,0.5059067926745323,0.8675915261563586,-0.5805975088529612,0.8805303638840946,0.9829855105823514,0.8468605,0.0971,6.9111,21.950846,21.972319,21.633522,21.135862,21.023079,20.816164,0.0306,0.01699,0.01635,0.01662,0.01742,0.01933,0.1127830000000003,0.0240765612162534,6.78861228762442,pool
1518,147939996,-99,other,-99,unspecified,0.8323554722162889,0.1770212201078536,0.4501685009399201,0.1363718412421482,0.4285714285714285,0.25,0.0,0.0,0.4095362614576846,0.4230513187970106,1.6647109444325778,0.3540424402157072,1.5491156953921532,0.3540424402157072,0.93796184534186,0.2915014276897452,-1.0024383932890857,-4.695606986760842,-0.0460153126124082,-0.0092907208189055,0.0095168711510131,0.0088836790003167,0.2067323715165592,0.5173626879194237,0.687526350937799,0.8940109949680644,20.424214453487245,19.74844260260922,0.3782591412432907,0.139890390871777,1.286451803189287,0.1887418660540447,0.4285714285714285,0.0,0.4285714285714285,0.0,0.0827950059188738,0.0179222947805064,0.0770458340518276,0.0179222947805064,0.7440985324372082,-0.0836034524540458,0.6210657565329523,0.1722612687502402,0.8037326788178267,0.9031142311671544,20.127940604931748,19.66490870485071,0.3162487872030056,0.1355274014843948,0.413330360804997,0.4218571644344013,0.1838434260151525,0.0030497143084177,-1.140594389769947,-4.545452536758901,0.4763569622144711,0.1583396168541413,-0.147346104397969,0.1468237917156281,0.9110747205352528,0.937700735164613,0.027318623,0.76036,5.70042,25.963327,27.11648,25.788267,25.084303,24.096712,23.46194,0.36944,0.36217,0.12474,0.09449,0.07957,0.10136,0.9875909999999984,0.1235303404026719,4.266691861452841,pool
1519,148058308,-99,other,-99,unspecified,0.6047172977617876,0.3423377244275283,0.223594056305198,0.2470766199857199,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2666651194393337,0.3677593232933944,1.2094345955235752,0.6846754488550566,1.1662414725327466,0.5784084341424851,0.7775039771479761,0.2445484286670982,-1.153600552154475,0.2057385455500906,-0.0174468472588292,0.0135032159769956,0.0217548213239134,0.0021665543479486,0.0903222462448742,0.0458425911624713,0.7500059774422158,0.5100580697192261,20.987583146507024,19.23558994905212,0.388751988573988,0.1458816112518342,0.6597742139517386,0.4148685003439638,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.0577949822870306,0.0355264786575371,0.0557309221159258,0.0300124897500926,0.1481666482813641,-0.4245658767897772,0.4584638919853221,0.2079590137695951,0.8411298589221341,0.8137502141569048,20.831646234127465,19.14098640733323,0.2170003529158239,0.3473899373370466,0.2588260753118762,0.3726317275940263,-0.035769625504844,0.0290957636720113,-0.3259233636858463,0.8397761285752763,0.4076983837688892,0.1980983725525538,0.4908513617332813,0.8704512018722754,0.8691817132726024,0.7755429050686069,2.0885298,0.36357,22.33515,21.907902,20.321077,19.196026,18.592089,17.985413,17.663807,0.01654,0.01595,0.01573,0.01591,0.01534,0.01568,0.6066760000000002,0.0221007624302873,5.064090458984033,pool
1520,148149866,-99,other,-99,unspecified,0.4810339533002956,0.2069694391190175,0.8469400745131664,0.6302716718067546,0.1666666666666666,0.2,0.0,0.0,0.3312197928129178,0.3523839625711464,0.9620679066005912,0.4139388782380351,0.8854980160908568,0.4139388782380351,0.1963718822002427,0.1427807827817453,4.93086484809813,4.394676295056634,0.0342983231657278,0.0227199980140094,0.0023444558793872,0.0017236550874222,0.1023401810453877,0.0632880283992707,0.4428802062327429,0.5632880283992707,18.109758371190388,17.54800890365944,0.0981859411001213,0.0317586243505232,0.8357557565400633,0.3821802538875118,0.3333333333333333,0.4,0.5,0.6,0.0534566925332387,0.0236968833857312,0.0492021351717469,0.0236968833857312,2.17017677032443,2.075108313509549,0.3638789714142417,0.1715423710059143,0.6559745111532875,0.8301144671458337,18.022961159916584,17.57452326853266,0.633653472640349,0.5824200839837882,0.3292388113937006,0.3503992260581274,0.0667666752313703,0.0194927845926185,3.973933875553481,4.178908290778404,0.2617268911694888,0.1427073878670582,-1.9127243777097616,-2.0178467308138903,0.8079484052316492,0.9057452529044036,0.89293337,0.01601,17.6118,24.14603,24.03118,22.465462,21.596653,21.13617,20.913078,2.20489,0.04674,0.01908,0.01768,0.01805,0.02244,0.460483,0.0252662799002939,2.575687976679428,pool
1521,148184979,-99,other,-99,unspecified,0.5207629108278837,0.749684143858536,0.179936261809443,0.2310245031416777,0.0,0.25,0.0,0.0,0.4297850018410084,0.3685580164263424,1.0415258216557677,1.499368287717072,1.0415258216557677,1.499368287717072,0.9294372717399212,0.8716617837583733,-5.560816094248494,3.2630645987690343,0.043004013726665,0.0150871899333272,0.0028509401043714,0.0012264134506806,0.6278087612663226,0.1301643117888901,0.935428269502151,0.7488116503194364,17.888268903233136,17.138145729645796,0.4539946021184615,0.1491782136653245,0.5422109783308819,1.322989500286262,0.0,0.0,0.0,0.5,0.0582588844978223,0.0889753972031377,0.0582588844978223,0.0889753972031377,0.028279582091922,1.8059902483289896,0.5406408249232876,0.7029672235331225,0.8546570613145035,0.93121989389889,17.550188465842503,16.781728583717065,0.1814081724360928,0.1692958689817604,0.4298714250046475,0.3573749600044339,0.2186481305311081,0.2130124263423484,-5.5722812686847405,1.9982949792485325,0.4690242077152998,0.4621263431926157,0.0325707024500473,-1.5014929710513278,0.9462535104446124,0.9135101994892524,0.34305948,0.8049,26.4234,23.591715,22.88925,22.21175,21.524038,21.338753,21.025427,0.07519,0.01944,0.01705,0.01687,0.0178,0.02043,0.1852850000000003,0.0245242104867822,8.317014410525509,pool
1522,148207113,-99,other,-99,unspecified,0.1760112487805347,0.1432926039241326,0.1193922782932296,0.1322002879566511,0.25,0.4,0.0,0.0,0.4071531964787225,0.3563189104751292,0.3520224975610695,0.2865852078482653,0.3520224975610695,0.2865852078482653,0.2681666151598882,0.138565804392563,-2.850288511642848,0.4600357745433374,0.0080242146836101,0.0033242655261086,0.0090116655508332,0.0052753203474921,0.4188612955463648,0.1556709850982651,0.857072988588695,0.6556709850982714,19.67421604384864,18.91167059186541,0.1096234449342627,0.0602367925116098,0.2249309740718956,0.1483976148680241,0.0,0.2,0.0,0.2,0.017914853208093,0.0151505103952864,0.017914853208093,0.0151505103952864,0.492823760228828,0.3467867748518116,0.1646595295573808,0.1066512923945442,0.8406924358171027,0.8498439138749412,19.58358943201029,18.885844696348855,0.1186475444037815,0.1249133863149495,0.411462000728805,0.3619606901991636,-0.0615510218527765,-0.0140821512078719,-3.3259683780058182,0.3124979696826955,0.1482699714805401,0.0972173502036773,-0.3816772141600777,-0.137527231888544,0.8657339296212944,0.8336931510978657,0.76537824,0.05438,21.24748,21.959572,20.583225,19.778294,19.384853,19.09007,18.811174,0.03643,0.01589,0.01581,0.01588,0.01627,0.01568,0.2947829999999989,0.0227351555965645,2.693694529340481,pool
1523,148279149,-99,other,-99,unspecified,1.167204907111859,0.6820865342879028,0.6528261132991539,0.4174057468839461,0.125,0.5,0.0,0.0,0.4226474050558663,0.4027639680361333,2.334409814223718,1.3641730685758056,2.1275355619580267,1.3517820998412091,1.3567882285988446,1.0672973484247237,-0.8866024883104107,-1.656819436526782,0.0831285592723468,0.0460276293221815,0.0009805895258059,0.0005262643189515,0.4421175228980589,0.1846323114551824,0.6799238233439685,0.9322536668380718,18.03179446347649,16.811725966378987,0.5507823574796404,0.5995565110203618,1.7592718068019622,0.682714085198139,0.0,0.25,0.0,0.25,0.1279145325244782,0.0813545934310088,0.1165788094185005,0.0806156386408575,-0.6961173807888912,-0.076582052553084,0.8967812999282495,0.5564280270186055,0.8843264781676403,0.9128802573062637,17.19781290797947,16.52518819014873,0.906617856266844,0.4793472642390429,0.3533037648945176,0.3977221116732428,0.8609891671362465,0.2504654962120415,2.9052052490492146,-1.1779699020951284,0.928185881376691,0.500633418766514,1.7215037084336875,0.5757474394985594,0.8313215166613336,0.8534038866726111,3.7521274,0.8823,58.8521,22.3861,21.131922,20.219177,19.756811,19.450829,19.237549,0.02306,0.01612,0.01587,0.01586,0.01547,0.01628,0.3059820000000002,0.0221553718091121,1.4060637382181795,pool
1524,148322206,-99,other,-99,unspecified,0.7656617524180689,0.7521484263396978,0.5670315186668656,0.2774922960591442,0.4,0.25,0.0,0.0,0.4374908945299753,0.3725882650385168,1.5313235048361378,1.5042968526793956,1.5313235048361378,1.5042968526793956,1.422388303219588,0.8311638876275396,-3.2587559848576184,3.7277430057245233,0.0293493022117404,0.0086191299500804,0.003832129909175,0.0022348182795939,0.452574705792073,0.084042420974701,0.9525747057920751,0.7315159466423999,17.58166763399553,17.43584370224256,0.0468123433275522,0.0926410152335872,1.4845111615085855,1.3980302835000629,0.6,0.0,0.6,0.75,0.0899499815382036,0.0879042481907034,0.0899499815382036,0.0879042481907034,0.6188313065538829,1.925326605744808,0.7942795563542797,0.7213655499917155,0.7189568741263237,0.9275366225384378,17.034325817367453,17.082804393761204,0.5627174510245455,0.2260324558457275,0.4377238489480722,0.3677307640830808,0.3254586765914713,0.2074246927954642,-3.3070125233454637,3.1636447038374627,0.5720453208296626,0.4581166872869071,-0.6047081470443226,-1.782599008624686,0.9103174466621112,0.8387746900715546,0.92796826,0.4931,15.4242,22.338482,20.451574,19.044428,18.427021,18.045637,17.768751,0.03876,0.01552,0.01578,0.01588,0.01578,0.01559,0.3813840000000006,0.0223871123640365,3.011246668143884,pool
1525,148364695,-99,other,-99,unspecified,0.6854132206873409,0.625589011035407,0.2158138876584171,0.1410027189316195,0.25,0.25,0.0,0.0,0.3659205710805451,0.3544069802742349,1.3708264413746818,1.251178022070814,1.3708264413746818,1.251178022070814,0.8230060660419518,0.7109699717015445,2.947980288078579,2.225017988477674,-0.0835272191112291,-0.0479807307086721,0.0278590446896378,0.0256646000784493,0.160595510566184,0.1091847417952275,0.760223347418973,0.7409443033531274,20.440251639979657,20.36299278236793,0.1579517208095637,0.214846564045569,1.1925158451101652,0.9068658546458152,0.0,0.0,0.0,0.5,0.0679074053271109,0.0618710363671026,0.0679074053271109,0.0618710363671026,1.7320481295150258,1.3683272333736702,0.6415084359196063,0.5404996765637322,0.7901210040211812,0.8439726819131352,20.17370414564694,20.09411930589353,0.1619086145364334,0.0893648877756859,0.3536245031243878,0.3487890086774152,0.1523382094119661,0.1174839804212309,1.4753487297740424,1.047396420338595,0.4405310676849549,0.4123562254339413,-1.395730119606091,-0.7033899126502763,0.9112973518292508,0.8008160196187568,0.16316077,0.60874,5.21954,26.259497,25.16437,24.276669,23.92589,23.701363,23.463943,0.85833,0.08162,0.03912,0.044,0.06643,0.12165,0.2245269999999983,0.0796802666913207,0.1967097266114284,pool
